# 33 fluxes for g,r,i,z
139.98753710 -10.96987259 -5.46475207 85.96877942 -3.54527745 58.01440623 56.33236813 16.99617202 36.74555005 -7.14142408 78.86042953 88.77647614 51.81071806 4.15154900 -3.38651050 159.45974136 38.61845667 24.93176800 70.33408051 -12.77466822
23.98500779 5.10315385 -0.04889638 0.06489956 -0.00882859 5.05029643 2.76540881 51.08199872 7.27101197 -0.00000004 48.35078107 7.23757349 -0.00001447 2.78029158 -0.00000717 133.01724335 7.74605629 0.64459344 7.02327346 -0.49071042
33.24419126 4.78198410 35.73406403 4.13500293 -0.33292551 61.75064053 0.83495653 31.74906282 15.44028020 -5.40345794 97.75262219 2.52809195 58.49712681 13.23967211 -7.27524804 59.52722493 1.08558371 29.61258711 39.22976148 -7.88990285
60.17476802 5.96452174 3.39941790 5.85718649 -1.08850034 85.27705359 -6.46207471 -0.00000079 33.74573564 -0.00000053 145.67916151 3.75221962 14.85239680 11.65621792 -6.54015360 129.06750938 -2.95783157 2.25003362 27.53554041 -5.77665262
158.19871508 5.44768716 34.61764529 10.36037747 -1.44962265 53.57815082 0.08353265 35.71281459 65.66229134 -8.41499015 52.05054942 8.73323351 25.67509114 58.05879568 -2.03967347 65.09185264 3.16444165 34.41048191 69.67160905 -4.98847162
58.24206336 7.16670533 28.99994540 35.18969501 -0.00000291 344.68431053 0.22574986 31.98834311 18.69751193 -4.64245297 173.27195851 19.77809045 27.00797967 35.46471048 -0.00006756 185.61100161 5.50205998 28.37830901 35.22734931 -3.93151974
83.83936870 4.07631960 38.59467112 255.23357164 -1.03648402 98.87582604 1.71836821 38.62235813 77682609.62469140 -1.48357316 54.36640419 2.43112060 38.05391153 252562.76206905 -0.74850643 485.83623663 2.37194832 40.84351130 0.57409363 -0.49338379
-16.18093380 43.56577225 10.47903948 7428.59699500 -0.00413248 20.20029794 56.11435198 0.91847988 38.83634466 -2.56173957 -37.40292706 106.88668552 17.51957367 225.57954294 -0.10658102 -24.62988978 67.31787859 8.97994042 41.62828518 -0.00000227
30.71794348 3.93516931 55.79532582 5.91603153 -2.67751987 117.73193299 1.26749912 47.40679871 18.70099200 -5.21705260 132.71620679 1.79460551 57.96930955 20.93562415 -5.92490141 104.60422494 7.68032801 56.43148468 28.98515383 -5.16418440
-7.43798341 9.57933919 53.60588169 893.13759597 -0.00069145 103.78084733 0.15442654 15.53376871 18.26229088 -5.16631978 116.27996478 2.15487416 14.85422285 23.46577456 -5.41627840 91.13415742 4.92438580 16.49367755 28.51172189 -5.84754098
-13.03342061 16.10491327 36.45950310 11970.81820649 -0.38309456 109.92012937 3.76864319 13.57554797 14.04626593 -5.01853566 127.99936304 3.14861321 16.54188371 19.15945503 -6.74654348 95.28794579 -3.15574480 9.82716175 49.29953717 -7.21389878
76.31626747 15.94870885 23.10587746 38.67610956 -0.00004413 315.78925762 1.66472435 41.47415177 22.79441829 -4.80880695 275.48899354 7.59647032 15.14560215 34.94708356 -3.53228821 168.65970219 2.83330311 20.08197737 47.90752401 -3.01323852
23.86715404 4.01542881 44.12909778 11.10842796 -0.04970714 57.28785012 0.98834697 29.90501221 29.51884047 -2.84799048 100.71945761 5.64576777 29.85394923 17.06967509 -4.53572717 65.32825136 4.99841809 37.42081782 29.57705572 -4.67741720
919.48070203 12.55357972 10.36082718 12.04686310 -4.27569905 958.13038564 31.34262613 10.74746997 18.56248227 -5.12533108 693.55754752 1.42191650 5.59532195 35.45717613 -4.45753439 583.04533793 -237.92286362 -1.96031034 140.63300310 -3.29528005
-11.57673340 11.70231093 56.54755287 55.89091551 -0.76317522 59.17207766 0.32821008 -0.00003034 26.48720836 -0.00000227 86.07423813 3.39893716 -0.00000025 23.96803300 -0.00000007 11.82130505 10.06131870 59.13916887 8.29174410 -11.20850067
46.18688502 4.86854877 58.89082051 7.49158649 -3.25466040 38.11773767 10.64323843 49.87093352 34.86237587 -0.00008280 143.66437234 2.94014611 64.62060492 12.82151020 -6.01392103 93.03357010 -0.81130629 52.60399259 39.60176338 -6.19581512
17.69913370 5.88972612 59.10097864 38.78911537 -0.00000125 15.10664137 8.81508121 59.10193516 36.48420786 -0.00000327 30.06904283 1.17824413 -0.00000015 49.01591736 -0.00000072 37.67077411 27.26021702 -0.36373837 21.07678385 -0.14562920
21.76154111 3.38755356 52.07985077 8.14155294 -2.36978485 110.07998073 0.38178118 55.37251540 15.37455667 -4.75236946 100.52908650 0.45763896 51.03662204 24.16657775 -4.86970904 98.42151553 1.32365804 52.39194172 28.99244098 -4.17666430
1639.84401064 -95.43955360 23.61880836 31.16415372 -3.85073344 582.85969334 261.74610751 5.90175610 28.31054230 -0.00019728 293.49369190 335.25863109 26.94094874 29.33959226 -0.00003039 861.01407809 -25.64421197 32.41654337 35.36024375 -5.01082981
156.00311575 7.22502579 45.23222564 21.57556051 -0.26734962 111.72035889 1.73252608 36.92434002 66.53879097 -2.07506016 119.27772074 3.39242264 44.90942542 125.81411497 -0.28861848 105.33935817 3.07172314 46.19041064 95.38868792 -3.93816582
40.05406802 6.92706229 -0.09438008 1.19502809 -53.87681420 59.17927605 1.43316051 -0.00002072 25.61966128 -0.00000114 43.87733967 22.44318399 -0.00002290 21.52178500 -0.00000099 92.33432127 -27.55988327 60.56636890 88.03991276 -1246.89684859
6.67253311 2.19609954 1.99198962 1.17475978 -0.00000066 -4.56848466 5.81339900 51.88631909 21.47541470 -0.02937332 -11.04629879 17.19905515 46.85556085 868.48846141 -0.01237704 58.28882198 8.29330124 0.11516433 29.85117891 -303.40877975
77.11550650 3.23429785 34.25366338 11.15557381 -3.83529232 199.72639139 -0.34654961 47.34211487 20.67535545 -4.91148408 155.03410842 3.71113342 41.03234577 28.78563140 -4.94420876 134.41463474 -1.21909104 28.70206857 47.20951295 -5.23652672
