# 33 fluxes for g,r,i,z
2.84303049 3.01408999 57.74100466 21545.54209664 -0.10385040 26.54335321 1.12565123 39.96703200 11.13624887 -0.47977656 -8.11196323 6.81155494 21.96555906 14.55610425 -0.07283299 20.55975232 2.60170630 39.42051848 12.26183116 -0.93898790
-6.73624680 6.42241904 92.18058374 29.70861292 -0.31267341 28.72045184 0.97528401 57.97156169 22.91382548 -7.88406617 14.70535691 1.23777339 40.85543159 63.73895900 -5.08976099 24.71053608 2.66147136 55.01935719 23.93676689 -7.57284010
35.64668207 7.74346153 111.87984265 40.03084737 -1.02775113 42.80093182 0.76867239 19.82092181 26.08241720 -0.00018265 39.14129409 5.13357213 31.88992449 33.33702681 -0.00001754 143.92769953 8.86052958 39.51320519 8.20812522 -3.44146083
47.00569498 1.36369875 48.38147353 9190109.78593016 -3.90155862 83.65793001 1.08950894 40.28301138 32.99277742 -2.57580692 53.72219218 0.32401007 37.36687759 207250011.97625393 -2.12949213 130.22193652 3.98227721 48.77957249 11.52063762 -4.23750374
2226.42776400 61.85902673 10.33398564 9.77647181 -4.70157993 1955.06009625 98.67836478 6.03850602 20.46404105 -4.68185755 1361.73140252 -104.54108000 0.15902730 46.18589670 -3.18020176 4138.43489190 -3444.46245564 -0.00479815 596.73942279 -0.00160358
41.04445203 4.69920760 29.26940520 20.35533168 -2.39761238 58.93705459 0.25531981 31.52923914 36.30487229 -3.83865912 53.39676873 1.30435594 33.65115820 93.57063501 -4.27235948 95.58333167 0.34140743 47.82609221 48.22463067 -7.36337369
49.02399007 3.76906293 38.84312121 16.00892753 -2.56011388 62.62593192 4.07567238 25.19481572 24.32984869 -0.00014021 114.93582961 -0.89264484 41.56436506 19.69635287 -5.86439193 103.92961733 2.97288820 49.95937744 21.39859388 -4.58295185
-11.05326284 13.73223548 45.74081475 7773.70993643 -0.23883909 21.85615045 3.76044303 65.30464649 5.77496637 -2.21570052 18.69138007 2.38442325 72.73905098 26.61074997 -4.15966269 60.02385207 -3.03032714 150.66139089 5.36641991 -4.87141084
22.77353741 -5.86088749 2.99538562 105.13598376 -4.46902696 71.18780482 -2.10589524 3.87951114 46.31530773 -7.45951046 21.43224913 -11.85180199 114.05034783 22.78058561 -25.28205437 5104.05576560 -5089.31171772 134.64888758 7.58905431 -7.58961833
118.16829368 2.44571053 14.93496373 36.08825989 -3.57561968 72.31024643 2.49726671 11.85684669 91.84843600 -4.25236090 101.33956425 -28.47320968 6.66778036 199.66843920 -7.90212858 73.32718086 3.32960188 14.63593133 97.53580304 -7.88312162
